class_label,grid_id,center_latitude,center_longitude,latitude_range,longitude_range
927,Grid_28_31,70.3125,174.375,"(67.5, 73.125)","(168.75, 180.0)"
928,Grid_29_0,75.9375,-174.375,"(73.125, 78.75)","(-180.0, -168.75)"
929,Grid_29_1,75.9375,-163.125,"(73.125, 78.75)","(-168.75, -157.5)"
930,Grid_29_2,75.9375,-151.875,"(73.125, 78.75)","(-157.5, -146.25)"
931,Grid_29_3,75.9375,-140.625,"(73.125, 78.75)","(-146.25, -135.0)"
932,Grid_29_4,75.9375,-129.375,"(73.125, 78.75)","(-135.0, -123.75)"
933,Grid_29_5,75.9375,-118.125,"(73.125, 78.75)","(-123.75, -112.5)"
934,Grid_29_6,75.9375,-106.875,"(73.125, 78.75)","(-112.5, -101.25)"
935,Grid_29_7,75.9375,-95.625,"(73.125, 78.75)","(-101.25, -90.0)"
936,Grid_29_8,75.9375,-84.375,"(73.125, 78.75)","(-90.0, -78.75)"
937,Grid_29_9,75.9375,-73.125,"(73.125, 78.75)","(-78.75, -67.5)"
938,Grid_29_10,75.9375,-61.875,"(73.125, 78.75)","(-67.5, -56.25)"
939,Grid_29_11,75.9375,-50.625,"(73.125, 78.75)","(-56.25, -45.0)"
940,Grid_29_12,75.9375,-39.375,"(73.125, 78.75)","(-45.0, -33.75)"
941,Grid_29_13,75.9375,-28.125,"(73.125, 78.75)","(-33.75, -22.5)"
942,Grid_29_14,75.9375,-16.875,"(73.125, 78.75)","(-22.5, -11.25)"
943,Grid_29_15,75.9375,-5.625,"(73.125, 78.75)","(-11.25, 0.0)"
944,Grid_29_16,75.9375,5.625,"(73.125, 78.75)","(0.0, 11.25)"
945,Grid_29_17,75.9375,16.875,"(73.125, 78.75)","(11.25, 22.5)"
946,Grid_29_18,75.9375,28.125,"(73.125, 78.75)","(22.5, 33.75)"
947,Grid_29_19,75.9375,39.375,"(73.125, 78.75)","(33.75, 45.0)"
948,Grid_29_20,75.9375,50.625,"(73.125, 78.75)","(45.0, 56.25)"
949,Grid_29_21,75.9375,61.875,"(73.125, 78.75)","(56.25, 67.5)"
950,Grid_29_22,75.9375,73.125,"(73.125, 78.75)","(67.5, 78.75)"
951,Grid_29_23,75.9375,84.375,"(73.125, 78.75)","(78.75, 90.0)"
952,Grid_29_24,75.9375,95.625,"(73.125, 78.75)","(90.0, 101.25)"
953,Grid_29_25,75.9375,106.875,"(73.125, 78.75)","(101.25, 112.5)"
954,Grid_29_26,75.9375,118.125,"(73.125, 78.75)","(112.5, 123.75)"
955,Grid_29_27,75.9375,129.375,"(73.125, 78.75)","(123.75, 135.0)"
956,Grid_29_28,75.9375,140.625,"(73.125, 78.75)","(135.0, 146.25)"
957,Grid_29_29,75.9375,151.875,"(73.125, 78.75)","(146.25, 157.5)"
958,Grid_29_30,75.9375,163.125,"(73.125, 78.75)","(157.5, 168.75)"
959,Grid_29_31,75.9375,174.375,"(73.125, 78.75)","(168.75, 180.0)"
960,Grid_30_0,81.5625,-174.375,"(78.75, 84.375)","(-180.0, -168.75)"
961,Grid_30_1,81.5625,-163.125,"(78.75, 84.375)","(-168.75, -157.5)"
962,Grid_30_2,81.5625,-151.875,"(78.75, 84.375)","(-157.5, -146.25)"
963,Grid_30_3,81.5625,-140.625,"(78.75, 84.375)","(-146.25, -135.0)"
964,Grid_30_4,81.5625,-129.375,"(78.75, 84.375)","(-135.0, -123.75)"
965,Grid_30_5,81.5625,-118.125,"(78.75, 84.375)","(-123.75, -112.5)"
966,Grid_30_6,81.5625,-106.875,"(78.75, 84.375)","(-112.5, -101.25)"
967,Grid_30_7,81.5625,-95.625,"(78.75, 84.375)","(-101.25, -90.0)"
968,Grid_30_8,81.5625,-84.375,"(78.75, 84.375)","(-90.0, -78.75)"
969,Grid_30_9,81.5625,-73.125,"(78.75, 84.375)","(-78.75, -67.5)"
970,Grid_30_10,81.5625,-61.875,"(78.75, 84.375)","(-67.5, -56.25)"
971,Grid_30_11,81.5625,-50.625,"(78.75, 84.375)","(-56.25, -45.0)"
972,Grid_30_12,81.5625,-39.375,"(78.75, 84.375)","(-45.0, -33.75)"
973,Grid_30_13,81.5625,-28.125,"(78.75, 84.375)","(-33.75, -22.5)"
974,Grid_30_14,81.5625,-16.875,"(78.75, 84.375)","(-22.5, -11.25)"
975,Grid_30_15,81.5625,-5.625,"(78.75, 84.375)","(-11.25, 0.0)"
976,Grid_30_16,81.5625,5.625,"(78.75, 84.375)","(0.0, 11.25)"
977,Grid_30_17,81.5625,16.875,"(78.75, 84.375)","(11.25, 22.5)"
978,Grid_30_18,81.5625,28.125,"(78.75, 84.375)","(22.5, 33.75)"
979,Grid_30_19,81.5625,39.375,"(78.75, 84.375)","(33.75, 45.0)"
980,Grid_30_20,81.5625,50.625,"(78.75, 84.375)","(45.0, 56.25)"
981,Grid_30_21,81.5625,61.875,"(78.75, 84.375)","(56.25, 67.5)"
982,Grid_30_22,81.5625,73.125,"(78.75, 84.375)","(67.5, 78.75)"
983,Grid_30_23,81.5625,84.375,"(78.75, 84.375)","(78.75, 90.0)"
984,Grid_30_24,81.5625,95.625,"(78.75, 84.375)","(90.0, 101.25)"
985,Grid_30_25,81.5625,106.875,"(78.75, 84.375)","(101.25, 112.5)"
986,Grid_30_26,81.5625,118.125,"(78.75, 84.375)","(112.5, 123.75)"
987,Grid_30_27,81.5625,129.375,"(78.75, 84.375)","(123.75, 135.0)"
988,Grid_30_28,81.5625,140.625,"(78.75, 84.375)","(135.0, 146.25)"
989,Grid_30_29,81.5625,151.875,"(78.75, 84.375)","(146.25, 157.5)"
990,Grid_30_30,81.5625,163.125,"(78.75, 84.375)","(157.5, 168.75)"
991,Grid_30_31,81.5625,174.375,"(78.75, 84.375)","(168.75, 180.0)"
992,Grid_31_0,87.1875,-174.375,"(84.375, 90.0)","(-180.0, -168.75)"
993,Grid_31_1,87.1875,-163.125,"(84.375, 90.0)","(-168.75, -157.5)"
994,Grid_31_2,87.1875,-151.875,"(84.375, 90.0)","(-157.5, -146.25)"
995,Grid_31_3,87.1875,-140.625,"(84.375, 90.0)","(-146.25, -135.0)"
996,Grid_31_4,87.1875,-129.375,"(84.375, 90.0)","(-135.0, -123.75)"
997,Grid_31_5,87.1875,-118.125,"(84.375, 90.0)","(-123.75, -112.5)"
998,Grid_31_6,87.1875,-106.875,"(84.375, 90.0)","(-112.5, -101.25)"
999,Grid_31_7,87.1875,-95.625,"(84.375, 90.0)","(-101.25, -90.0)"
1000,Grid_31_8,87.1875,-84.375,"(84.375, 90.0)","(-90.0, -78.75)"
1001,Grid_31_9,87.1875,-73.125,"(84.375, 90.0)","(-78.75, -67.5)"
1002,Grid_31_10,87.1875,-61.875,"(84.375, 90.0)","(-67.5, -56.25)"
1003,Grid_31_11,87.1875,-50.625,"(84.375, 90.0)","(-56.25, -45.0)"
1004,Grid_31_12,87.1875,-39.375,"(84.375, 90.0)","(-45.0, -33.75)"
1005,Grid_31_13,87.1875,-28.125,"(84.375, 90.0)","(-33.75, -22.5)"
1006,Grid_31_14,87.1875,-16.875,"(84.375, 90.0)","(-22.5, -11.25)"
1007,Grid_31_15,87.1875,-5.625,"(84.375, 90.0)","(-11.25, 0.0)"
1008,Grid_31_16,87.1875,5.625,"(84.375, 90.0)","(0.0, 11.25)"
1009,Grid_31_17,87.1875,16.875,"(84.375, 90.0)","(11.25, 22.5)"
1010,Grid_31_18,87.1875,28.125,"(84.375, 90.0)","(22.5, 33.75)"
1011,Grid_31_19,87.1875,39.375,"(84.375, 90.0)","(33.75, 45.0)"
1012,Grid_31_20,87.1875,50.625,"(84.375, 90.0)","(45.0, 56.25)"
1013,Grid_31_21,87.1875,61.875,"(84.375, 90.0)","(56.25, 67.5)"
1014,Grid_31_22,87.1875,73.125,"(84.375, 90.0)","(67.5, 78.75)"
1015,Grid_31_23,87.1875,84.375,"(84.375, 90.0)","(78.75, 90.0)"
1016,Grid_31_24,87.1875,95.625,"(84.375, 90.0)","(90.0, 101.25)"
1017,Grid_31_25,87.1875,106.875,"(84.375, 90.0)","(101.25, 112.5)"
1018,Grid_31_26,87.1875,118.125,"(84.375, 90.0)","(112.5, 123.75)"
1019,Grid_31_27,87.1875,129.375,"(84.375, 90.0)","(123.75, 135.0)"
1020,Grid_31_28,87.1875,140.625,"(84.375, 90.0)","(135.0, 146.25)"
1021,Grid_31_29,87.1875,151.875,"(84.375, 90.0)","(146.25, 157.5)"
1022,Grid_31_30,87.1875,163.125,"(84.375, 90.0)","(157.5, 168.75)"
1023,Grid_31_31,87.1875,174.375,"(84.375, 90.0)","(168.75, 180.0)"
